ACCOUNTNO,PARCELNO,SITUS,PROPERTYCITY
R070761,370135444007,314 N 14TH ST,GUNNISON
R070762,370135444006,310 N 14TH ST,GUNNISON
R070763,378714006063,162 CROCUS RD,HARTMAN ROCKS AREA
R070764,378714006062,CROCUS RD,HARTMAN ROCKS AREA
R070766,378703406010,19 SPUR DR,GUNNISON
R070767,370136330008,304 W TOMICHI AVE,GUNNISON
R070768,378703406011,25 SPUR DR,GUNNISON
R070769,370136330009,"302 W TOMICHI AVE, UNIT A",GUNNISON
R070770,370136330007,W PINE ST,GUNNISON
R070771,291727106044,SERPENTINE TRL,MARBLE
R070772,291727106045,SERPENTINE TRL,MARBLE
R070773,378700000099,4582 COUNTY ROAD 38,GOLD BASIN AREA
R070774,424300000067,9220 COUNTY ROAD 27,POWDERHORN AREA
R070775,424300000068,COUNTY ROAD 27,POWDERHORN AREA
R070779,404500000061,4483 COUNTY ROAD 864,LITTLE CIMARRON RIVER AREA
R070780,325706001051,702 FOREST LN,SKYLAND AREA
R070781,318517011004,KING AVE,SOMERSET
R070782,318517011004,KING AVE,SOMERSET
R070784,369301000009,,QUARTZ CREEK AREA
R070785,369301000009,,QUARTZ CREEK AREA
R070786,369301000009,,QUARTZ CREEK AREA
R070789,317723421022,"721 GOTHIC RD, UNIT P2",MT CRESTED BUTTE
R070790,317723421023,"721 GOTHIC RD, UNIT P3",MT CRESTED BUTTE
R070791,317723421024,"721 GOTHIC RD, UNIT P4",MT CRESTED BUTTE
R070792,317723421025,"721 GOTHIC RD, UNIT P5",MT CRESTED BUTTE
R070793,317723421026,"721 GOTHIC RD, UNIT P6",MT CRESTED BUTTE
R070794,317723421027,"721 GOTHIC RD, UNIT 7",MT CRESTED BUTTE
R070798,325721101021,81 BARBRA PL,CRESTED BUTTE SOUTH
R070803,378710001082,158 RIO VISTA RD,GUNNISON
R070804,369109137012,323 MAIN ST,PITKIN
R070805,369109137013,321 MAIN ST,PITKIN
R070806,317724302033,12 ASPEN LN,MT CRESTED BUTTE
R070808,316900000033,2 ILLINOIS CREEK RD,TAYLOR PARK
R070809,316900000034,,TAYLOR PARK
R070810,398500000063,US HIGHWAY 50,BLUE MESA SUMMIT / CIMARRON AREA
R070811,398500000063,,
R070814,405107001014,5203 COUNTY ROAD 25,BLUE MESA SUBDIVISION AREA
R070815,405107001015,BLUE MESA RD,BLUE MESA SUBDIVISION AREA
R070817,369110202013,1019 STATE ST,PITKIN
R070819,369110202012,1009 STATE ST,PITKIN
R070820,377300000012,COUNTY ROAD 719,BLACK CANYON
R070821,377300000011,84796 O 84 RD,BLACK CANYON
R070822,298900000067,4040 COUNTY ROAD 2,MCCLURE PASS AREA
R070823,298900000068,3981 COUNTY ROAD 2,MCCLURE PASS AREA
R070824,316900000035,3 ILLINOIS CREEK RD,TAYLOR PARK
R070828,342707406008,259 OAK ST,TINCUP AREA
R070830,404700000038,4040 US HIGHWAY 50,
R070831,379300000000,,
R070832,379300000000,,
R070833,379300000000,,
R070851,291534005005,FOREST SERVICE ROAD 314,CRYSTAL TOWNSITE VICINITY
R070852,291534006001,FOREST SERVICE ROAD 314,CRYSTAL TOWNSITE VICINITY
R070853,291534006002,FOREST SERVICE ROAD 314,CRYSTAL TOWNSITE VICINITY
R070854,291534005004,FOREST SERVICE ROAD 314,CRYSTAL TOWNSITE VICINITY
R070855,291534005003,FOREST SERVICE ROAD 314,CRYSTAL TOWNSITE VICINITY
R070859,291900000000,,
R070860,396900000057,5284 COUNTY ROAD 62,DOYLEVILLE
R070861,396900000056,5291 COUNTY ROAD 62,DOYLEVILLE
R070863,369109138009,419 MAIN ST,PITKIN
R070865,317934007005,,IRWIN
R070866,317934007006,581 H AVE,IRWIN
R070871,298900000000,,
R070875,317703000049,7950 COUNTY ROAD 317,GOTHIC AREA
R070876,317703000049,7950 COUNTY ROAD 317,GOTHIC AREA
R070878,404913001023,678 MONARCH RD,BLUE MESA SUBDIVISION AREA
R070881,378701218022,213 W TOMICHI AVE,GUNNISON
R070887,379500000036,5200 COUNTY ROAD 887,WAUNITA HOT SPRINGS VICINITY
R070888,379500000037,COUNTY ROAD 887,WAUNITA HOT SPRINGS VICINITY
R070891,369526109009,8634 COUNTY ROAD 76,OHIO CITY
R070893,369526109010,8622 COUNTY ROAD 76,OHIO CITY
R070895,370100000214,COUNTY ROAD 13,GUNNISON
R070896,370100000207,990 COUNTY ROAD 13,GUNNISON
R070898,343322205018,950 COUNTY ROAD 744,SPRING CREEK
R070899,343322205019,948 COUNTY ROAD 744,SPRING CREEK
R070900,378701000067,611 S MAIN ST,GUNNISON
R070902,351722006010,179 LOCHLEVEN LN,ALMONT
R070903,351722006009,LOCHLEVEN LN,ALMONT
R070904,370135419006,1000 W DENVER AVE,GUNNISON
R070905,397300000022,,
R070906,397300000022,,COLORADO MOUNTAIN RANCH VICINITY
R070907,397300000021,,COLORADO MOUNTAIN RANCH VICINITY
R070908,397300000021,,
R070909,291727209008,227 DEER TRL,MARBLE
R070910,342708303006,240 AMERICAN MOUNTAIN RD,TINCUP AREA
R070911,291723402059,AGATE DR,MARBLE
R070912,291723402058,AGATE DR,MARBLE
R070913,378700000110,1083 COUNTY ROAD 32,GUNNISON
R070914,378700000111,3066 COUNTY ROAD 32,BEAVER CREEK SOUTH
R070917,369900000131,1977 COUNTY ROAD 10,GUNNISON
R070920,352533000039,CHARLIES CHALLENGE RD,QUARTZ CREEK AREA
R070921,352533000040,CHARLIES CHALLENGE RD,QUARTZ CREEK AREA
R070924,378702171003,510 W BIDWELL AVE,GUNNISON
R070932,431300000040,STATE HIGHWAY 149,LAKE FORK OF THE GUNNISON DRAINAGE
R070933,369109145013,408 QUARTZ LN,PITKIN
R070934,369109145014,420 QUARTZ LN,PITKIN
R070935,298900000066,4220 COUNTY ROAD 77,MCCLURE PASS AREA
R070936,298900000065,,MCCLURE PASS AREA
R070949,317519301009,19 GRAY FOX LN,MT CRESTED BUTTE
R070950,317519301010,23 GRAY FOX LN,MT CRESTED BUTTE
R070951,378710007046,945 FAIRWAY LN,GUNNISON
R070952,378710007047,963 FAIRWAY LN,GUNNISON
R070953,404532000020,1670 COUNTY ROAD 858,CIMARRON RIVER AREA
R070954,404532000019,1550 COUNTY ROAD 858,CIMARRON RIVER AREA
R070955,404532000018,1370 COUNTY ROAD 858,CIMARRON RIVER AREA
R070956,404500000062,1354 COUNTY ROAD 858,CIMARRON RIVER AREA
R070957,405300000124,18769 STATE HIGHWAY 149,POWDERHORN AREA
R070958,405300000122,STATE HIGHWAY 149,POWDERHORN AREA
R070959,405300000123,STATE HIGHWAY 149,POWDERHORN AREA
R070960,405300000125,STATE HIGHWAY 149,POWDERHORN AREA
R070969,299312102002,FOREST SERVICE ROAD 317,SCHOFIELD
R070970,370135300045,1313 W OHIO AVE,GUNNISON
R070971,325727200015,300 CEMENT CREEK RD,CEMENT CREEK
R070972,325727200016,280 CEMENT CREEK RD,CEMENT CREEK
R070973,378710014024,22 WILD GOOSE LN,GUNNISON
R070974,405119001026,1276 SLUMGULLION TRL,BLUE MESA SUBDIVISION AREA
R070975,405119001025,1330 SLUMGULLION TRL,BLUE MESA SUBDIVISION AREA
R070976,343322208001,1251 COUNTY ROAD 744,ALMONT
R070978,343322208003,1231 COUNTY ROAD 744,SPRING CREEK
R070979,291726220034,W MAIN ST,MARBLE
R070980,291726220033,W MAIN ST,MARBLE
R070982,325722301036,446 ANDERSON DR,CRESTED BUTTE SOUTH
R070987,404532004016,289 EAGLES REST DR,CIMARRON RIVER AREA
R070989,404532000021,1675 COUNTY ROAD 858,CIMARRON RIVER AREA
R070992,377900000029,4777 STATE HIGHWAY 92,BLACK CANYON
R070993,377900000028,FOREST SERVICE ROAD 716,BLACK CANYON
R070994,378700000112,36781 US HIGHWAY 50,GUNNISON
R070995,378700002001,,GUNNISON
R070997,378700001006,,GUNNISON
R070998,378700001005,,GUNNISON
R070999,378700001004,,GUNNISON
R071000,378700001003,,GUNNISON
R071001,378700001002,,GUNNISON
R071002,378700001001,,GUNNISON
R071003,378710000069,,GUNNISON
R071006,369900000133,,GUNNISON
R071007,370100009001,2917 COUNTY ROAD 730,OHIO CREEK VALLEY
R071009,378702206012,117 S 3RD ST,GUNNISON
R071010,378702206011,115 S 3RD ST,GUNNISON
R071013,379100000070,51310 US HIGHWAY 50,PARLIN
R071014,325722301038,456 ANDERSON DR,CRESTED BUTTE SOUTH
R071015,325722301039,462 ANDERSON DR,CRESTED BUTTE SOUTH
R071016,405500000021,COUNTY ROAD 31,VULCAN AREA
R071017,405500000022,COUNTY ROAD 31,VULCAN AREA
R071018,398500000064,8300 US HIGHWAY 50,PINE CREEK MESA / BLUE MESA AREA
R071019,398500000072,8316 US HIGHWAY 50,PINE CREEK MESA / BLUE MESA AREA
R071020,325511001003,110 STUDLEY LN,RIVERBEND
R071021,325511001004,150 STUDLEY LN,RIVERBEND
R071022,325511001002,STUDLEY LN,UPPER EAST RIVER VALLEY
R071023,325511001001,80 STUDLEY LN,RIVERBEND
R071024,325511001005,350 STUDLEY LN,RIVERBEND
R071025,325500000160,STUDLEY LN,UPPER EAST RIVER VALLEY
R071026,317726141006,GOTHIC RD,MT CRESTED BUTTE
R071027,317726141007,650 GOTHIC RD,MT CRESTED BUTTE
R071028,317726141008,EMMONS RD,MT CRESTED BUTTE
R071029,317726141005,GOTHIC RD,MT CRESTED BUTTE
R071030,317726141003,EMMONS RD,MT CRESTED BUTTE
R071031,317726141004,EMMONS RD,MT CRESTED BUTTE
R071033,325503152013,405 FIRST ST,CRESTED BUTTE
R071034,325503152012,32 ELK AVE,CRESTED BUTTE
R071035,378701211012,314 S IOWA ST,GUNNISON
R071036,378701211013,320 S IOWA ST,GUNNISON
R071039,378702300054,1198 US HIGHWAY 50,GUNNISON
R071040,378702122003,,
R071045,325503177020,319 SOPRIS AVE,CRESTED BUTTE
R071046,325503177019,SOPRIS AVE,CRESTED BUTTE
R071048,291900000000,COUNTY ROAD 265,UPPER MUDDY
R071057,370100005029,1563 COUNTY ROAD 730,OHIO CREEK VALLEY
R071060,343328101008,6656 COUNTY ROAD 742,TAYLOR RIVER CANYON
R071061,398500000074,9401 US HIGHWAY 50,PINE CREEK MESA / BLUE MESA AREA
R071062,398500000067,US HIGHWAY 50,PINE CREEK MESA / BLUE MESA AREA
R071063,398500000066,US HIGHWAY 50,PINE CREEK MESA / BLUE MESA AREA
R071066,317700000184,500 RESERVOIR RD,
R071103,379500000038,,
R071104,342707425008,32 WASHINGTON ST,TINCUP AREA
R071105,369109402003,1 MAIN ST,PITKIN
R071106,369109402004,10 MAIN ST,PITKIN
R071108,317724302034,16 ASPEN LN,MT CRESTED BUTTE
R071109,378711000019,1681 COUNTY ROAD 38,HARTMAN ROCKS AREA
R071110,378700000113,,HARTMAN ROCKS AREA
R071116,379300000081,2321 COUNTY ROAD 887,WAUNITA HOT SPRINGS VICINITY
R071117,291727100031,5250 COUNTY ROAD 3,MARBLE
R071118,291727100032,5501 COUNTY ROAD 3,MARBLE
R071119,369109413014,ASPEN LN,PITKIN
R071120,369109413013,ASPEN LN,PITKIN
R071121,369109413013,ASPEN LN,PITKIN
R071122,369109413013,ASPEN LN,PITKIN
R071196,352500000188,500 JACKSON LAKE RD,QUARTZ CREEK AREA
R071197,370136420001,"512 E VIRGINIA AVE, UNIT A",GUNNISON
R071198,370136420002,"512 E VIRGINIA AVE, UNIT B",GUNNISON
R071199,370136420003,"512 E VIRGINIA AVE, UNIT C",GUNNISON
R071205,343900000039,,OHIO CREEK VALLEY
R071206,317100000005,,ITALIAN MOUNTAIN AREA
R071207,325502225018,715 TEOCALLI AVE,CRESTED BUTTE
R071209,368900000067,,WHITE PINE - UPPER TOMICHI
R071210,368900000068,FOREST SERVICE ROAD 888 2B,WHITE PINE - UPPER TOMICHI
R071211,370113000032,SPRING MEADOWS TRL,GUNNISON
R071212,370136206037,713 N WISCONSIN ST,GUNNISON
R071213,370136350008,711 N WISCONSIN ST,GUNNISON
R071215,370136232003,1129 N MAIN ST,GUNNISON
R071216,370136232004,205 SYDNEY ST,GUNNISON
R071217,370136232005,1125 N MAIN ST,GUNNISON
R071218,370136232006,1115 N MAIN ST,GUNNISON
R071220,342707429002,220 S GRAND AVE,TINCUP AREA
R071221,342707430004,130 S GRAND AVE,TINCUP AREA
R071222,398700000046,301 COUNTY ROAD 21,BLUE MESA SUMMIT / CIMARRON AREA
R071223,398700000047,348 COUNTY ROAD 21,BLUE MESA SUMMIT / CIMARRON AREA
R071224,378701218024,231 W TOMICHI AVE,GUNNISON
R071225,378701218025,W NEW YORK AVE,GUNNISON
R071232,317724205032,15 RED LADY WAY,MT CRESTED BUTTE
R071233,351900000146,14000 COUNTY ROAD 743,GUNNISON HIGHLANDS NORTH
R071238,317735008006,40 MARIPOSA LN,GOTHIC CORRIDOR
R071239,317735008007,57 MARIPOSA LN,GOTHIC CORRIDOR
R071240,317735008008,27 MARIPOSA LN,GOTHIC CORRIDOR
R071241,325502232028,ELK AVE,CRESTED BUTTE
R071242,325502232027,707 ELK AVE,CRESTED BUTTE
R071243,291726212010,1175 SERPENTINE TRL,MARBLE
R071244,325512034051,557 LARKSPUR LOOP,BRUSH CREEK
R071245,378710001085,806 RIO VISTA RD,GUNNISON
R071246,378710001086,752 RIO VISTA RD,GUNNISON
R071250,370100003011,,GUNNISON
R071257,369700001001,COUNTY ROAD 743,GUNNISON HIGHLANDS NORTH
R071260,317500000047,4660 COUNTY ROAD 738,BRUSH CREEK
R071261,317500000048,COUNTY ROAD 738,BRUSH CREEK
R071262,370136306009,321 N TAYLOR ST,GUNNISON
R071263,370136306010,313 N TAYLOR ST,GUNNISON
R071265,378702242013,602 ELSA CT,GUNNISON
R071266,378702242014,604 ELSA CT,GUNNISON
R071267,325717301007,22 RODEO DR,UPPER EAST RIVER VALLEY
R071268,317724203007,13 RUBY DR,MT CRESTED BUTTE
R071269,317724203008,17 RUBY DR,MT CRESTED BUTTE
R071274,369109137014,315 MAIN ST,PITKIN
R071279,369110210013,724 STATE ST,PITKIN
R071280,369109000043,310 CEMETERY RD,QUARTZ CREEK AREA
R071284,398700000000,COUNTY ROAD 21,BLUE MESA SUMMIT / CIMARRON AREA
R071285,398700000000,COUNTY ROAD 21,BLUE MESA SUMMIT / CIMARRON AREA
R071290,342730000037,,TINCUP AREA
R071291,342730000038,,TINCUP AREA
R071292,378714005054,29 CROCUS RD,HARTMAN ROCKS AREA
R071294,325721402070,91 HUCKEBY WAY,CRESTED BUTTE SOUTH
R071295,404900000161,17266 ALPINE PLATEAU RD,ARROWHEAD AREA
R071296,404900000160,ALPINE PLATEAU RD,ARROWHEAD AREA
R071297,317724214004,5 PTARMIGAN CT,MT CRESTED BUTTE
R071298,352500000189,3130 FOREST SERVICE ROAD 766,QUARTZ CREEK AREA
R071299,352500000190,FOREST SERVICE ROAD 770,QUARTZ CREEK AREA
R071300,317724301030,32 RUBY DR,MT CRESTED BUTTE
R071303,404900000163,CARDWELL DRAW RD,WILLOW CREEK DRAINAGE
R071304,404900000162,4690 CARDWELL DRAW RD,WILLOW CREEK DRAINAGE
R071305,316900000038,260 FOREST SERVICE ROAD 671.2A,TAYLOR PARK
R071306,316900000036,,TAYLOR PARK
R071308,342707430005,120 S GRAND AVE,TINCUP AREA
R071314,342707425011,20 S GRAND AVE,TINCUP AREA
R071315,378702122010,411 S 10TH ST,GUNNISON
R071316,378702122011,415 S 10TH ST,GUNNISON
R071317,378702243028,708 ANDREW LN,GUNNISON
R071322,325503105026,429 GOTHIC AVE,CRESTED BUTTE
R071327,325503151019,120 ELK AVE,CRESTED BUTTE
R071328,325503151020,120 ELK AVE,CRESTED BUTTE
R071329,325503151021,120 ELK AVE,CRESTED BUTTE
R071330,325503151022,120 ELK AVE,CRESTED BUTTE
R071331,325503151023,120 ELK AVE,CRESTED BUTTE
R071332,325503151024,120 ELK AVE,CRESTED BUTTE
R071333,325503151025,122 ELK AVE,CRESTED BUTTE
R071334,325503151026,122 ELK AVE,CRESTED BUTTE
R071335,325503151027,122 ELK AVE,CRESTED BUTTE
R071336,325503151028,122 ELK AVE,CRESTED BUTTE
R071337,325503151029,122 ELK AVE,CRESTED BUTTE
R071339,299507002011,6740 FOREST SERVICE ROAD 317,SCHOFIELD
R071341,317703000053,8000 COUNTY ROAD 317,GOTHIC AREA
R071343,369109405005,111 STATE ST,PITKIN
R071344,369109405005,111 STATE ST,PITKIN
R071353,405100001010,524 CEBOLLA RIVER RD,CEBOLLA CREEK DRAINAGE
R071357,325722303050,3078 BRYANT AVE,CRESTED BUTTE SOUTH
R071358,397300000018,GRAFLIN GULCH RD,COLORADO MOUNTAIN RANCH VICINITY
R071359,317726165001,MARCELLINA LN,MT CRESTED BUTTE
R071363,378900002001,200 HOMESTEAD RD,TOMICHI CREEK
R071364,378900002002,COUNTY ROAD 42,TOMICHI CREEK
R071366,291721002004,4030 COUNTY ROAD 3,CRYSTAL RIVER VALLEY
R071369,378711000002,98 BASIN PARK DR,GUNNISON
R071375,291726400012,1 MARBLE QUARRY RD,MARBLE
R071391,299900000001,FOREST SERVICE ROAD 761.1D,ITALIAN MOUNTAIN AREA
R071392,378702119007,10TH ST,GUNNISON
R071393,378702119008,10TH ST,GUNNISON
R071399,325503150033,"411 THIRD ST, UNIT 1",CRESTED BUTTE
R071400,325503150034,"411 THIRD ST, UNIT 2",CRESTED BUTTE
R071401,325503150035,"411 THIRD ST, UNIT 3",CRESTED BUTTE
R071411,291726215022,110 ONYX,MARBLE
R071412,325722302017,214 CISNEROS LN,CRESTED BUTTE SOUTH
R071413,325722302018,CISNEROS LN,CRESTED BUTTE SOUTH
R071414,325722302019,190 CISNEROS LN,CRESTED BUTTE SOUTH
R071424,325727204062,594 CASCADILLA ST,CRESTED BUTTE SOUTH
R071425,325727204063,572 CASCADILLA ST,CRESTED BUTTE SOUTH
R071431,397900000048,STATE HIGHWAY 149,IOLA - NINE MILE
R071432,397900000047,27785 STATE HIGHWAY 149,IOLA - NINE MILE
R071439,325503133013,1 MAROON AVE,CRESTED BUTTE
R071440,325503133014,3 MAROON AVE,CRESTED BUTTE
R071449,404900000164,419101 ALPINE PLATEAU RD,ARROWHEAD AREA
R071450,291726221014,501 W PARK ST,MARBLE
R071451,291726119018,21 W SILVER ST,MARBLE
R071453,291726136020,315 E STATE ST,MARBLE
R071454,378714201052,178 WILLOW TRL,HARTMAN ROCKS AREA
R071457,378702130008,600 W US HIGHWAY 50 FRONTAGE ROAD,GUNNISON
R071462,342707402005,AMERICAN MOUNTAIN RD,TINCUP AREA
R071463,342707402006,84 AMERICAN MOUNTAIN RD,TINCUP AREA
R071464,342706000001,COUNTY ROAD 765,TINCUP AREA
R071465,342706000001,,
R071466,342900000007,,TINCUP AREA
R071467,342900000007,,
R071470,370135469002,"101 N 10TH ST, UNIT A",GUNNISON
R071471,370135470001,"101 N 10TH ST, UNIT 11",GUNNISON
R071472,370135470002,"101 N 10TH ST, UNIT 10",GUNNISON
R071473,370135470003,"101 N 10TH ST, UNIT 7",GUNNISON
R071474,370135470004,"101 N 10TH ST, UNIT 8",GUNNISON
R071475,370135470005,"101 N 10TH ST, UNIT 6",GUNNISON
R071476,370135470006,"101 N 10TH ST, UNIT 5",GUNNISON
R071477,370135470007,"101 N 10TH ST, UNIT 4",GUNNISON
R071478,370135470008,"101 N 10TH ST, UNIT 3",GUNNISON
R071479,370135470009,"101 N 10TH ST, UNIT 2",GUNNISON
R071480,370135470010,"101 N 10TH ST, UNIT 1",GUNNISON
R071481,370135470011,"101 N 10TH ST, UNIT 9",GUNNISON
R071500,424300000070,4437 COUNTY ROAD 27,POWDERHORN AREA
R071501,424300000071,COUNTY ROAD 27,POWDERHORN AREA
R071502,370135471001,216 N 9TH ST,GUNNISON
R071503,370135471002,916 W VIRGINIA AVE,GUNNISON
R071506,369106000021,ROYAL RD,QUARTZ CREEK AREA
R071507,325722305055,252 ZELIGMAN ST,CRESTED BUTTE SOUTH
R071508,325722305056,276 ZELIGMAN ST,CRESTED BUTTE SOUTH
R071510,397900000049,27788 STATE HIGHWAY 149,IOLA - NINE MILE
R071511,397900000055,STATE HIGHWAY 149,IOLA - NINE MILE
R071513,378702128012,800 W RIO GRANDE AVE,GUNNISON
R071514,378702128011,S 11TH ST,GUNNISON
R071515,343328104001,6580 COUNTY ROAD 742,TAYLOR RIVER CANYON
R071516,343328104002,6576 COUNTY ROAD 742,TAYLOR RIVER CANYON
R071517,343328104003,6586 COUNTY ROAD 742,TAYLOR RIVER CANYON
R071518,378702245001,201 S 6TH ST,GUNNISON
R071519,378702245002,203 S 6TH ST,GUNNISON
R071520,378702245003,205 S 6TH ST,GUNNISON
R071521,378702245004,207 S 6TH ST,GUNNISON
R071522,378702245005,209 S 6TH ST,GUNNISON
R071524,378702245007,S 6TH ST,GUNNISON
R071525,378702245008,S 6TH ST,GUNNISON
R071526,378702245009,S 6TH ST,GUNNISON
R071529,369700001005,COUNTY ROAD 743,GUNNISON HIGHLANDS NORTH
R071531,352500000044,NEW DOLLAR DR,QUARTZ CREEK AREA
R071532,352500000044,NEW DOLLAR DR,QUARTZ CREEK AREA
R071533,318300000113,22610 COUNTY ROAD 12,KEBLER PASS
R071534,318300000114,COUNTY ROAD 12,KEBLER PASS
R071537,352500000191,619 SAWMILL GULCH RD,QUARTZ CREEK AREA
R071538,352500000192,409 SAWMILL GULCH RD,QUARTZ CREEK AREA
R071539,352500000193,SAWMILL GULCH RD,QUARTZ CREEK AREA
R071563,325503106014,501 GOTHIC AVE,CRESTED BUTTE
R071564,325503105027,429 1/2 GOTHIC AVE,CRESTED BUTTE
R071566,325722303051,354 CISNEROS LN,CRESTED BUTTE SOUTH
R071571,325513001017,BUCKLEY DR,RIVERLAND
R071572,325718001001,51 BUCKLEY DR,RIVERLAND
R071574,325503132020,108 GOTHIC AVE,CRESTED BUTTE
R071575,325503132021,104 GOTHIC AVE,CRESTED BUTTE
R071579,378702130010,610 W US HIGHWAY 50 FRONTAGE ROAD,GUNNISON
R071584,370136379001,"144 N MAIN ST, UNIT A",GUNNISON
R071585,370136379002,"144 N MAIN ST, UNIT B",GUNNISON
R071586,370136379003,"144 N MAIN ST, UNIT C",GUNNISON
R071587,370136379004,"144 N MAIN ST, UNIT D",GUNNISON
R071604,325720101018,910 HIDDEN RIVER RD,UPPER EAST RIVER VALLEY
R071645,325502226026,"620 BUTTE AVE, UNIT A",CRESTED BUTTE
R071646,325502226027,"622 BUTTE AVE, UNIT B",CRESTED BUTTE
R071648,325721101023,55 BARBRA PL,CRESTED BUTTE SOUTH
R071649,325721101024,69 BARBRA PL,CRESTED BUTTE SOUTH
R071652,369908000015,4360 COUNTY ROAD 10,GUNNISON
R071654,378708001024,64 PHYLLIS LN,GUNNISON
R071655,378708001025,"72 PHYLLIS LN, UNIT 6",GUNNISON
R071661,325503105030,FOURTH ST,CRESTED BUTTE
R071690,378700003002,RED TAIL LN,HARTMAN ROCKS AREA
R071691,378711001006,395 RED TAIL LN,HARTMAN ROCKS AREA
R071696,299301413015,FOREST SERVICE ROAD 317,SCHOFIELD
R071697,299301413016,FOREST SERVICE ROAD 317,SCHOFIELD
R071698,370125008009,95 SNOWFLAKE TRL,GUNNISON
R071699,291726214016,915 W MAIN ST,MARBLE
R071700,405107003013,686 BLUE MESA DR,BLUE MESA SUBDIVISION AREA
R071701,405107003014,201 MOSQUITO TRL,BLUE MESA SUBDIVISION AREA
R071702,369526205002,8486 COUNTY ROAD 76,OHIO CITY
R071704,342707427011,104 WASHINGTON ST,TINCUP AREA
R071707,352500000000,,
R071708,369105000042,MAGGIE RD,QUARTZ CREEK AREA
R071722,325721102024,78 BARBRA PL,CRESTED BUTTE SOUTH
R071723,325721102023,70 BARBRA PL,CRESTED BUTTE SOUTH
R071724,325503183045,304 WHITE ROCK AVE,CRESTED BUTTE
R071725,325503183046,THIRD ST,CRESTED BUTTE
R071726,325503108019,211 FIFTH ST,CRESTED BUTTE
R071727,325707411009,450 WHITE STALLION CIR,SKYLAND AREA
R071728,369106000024,330 ROYAL RD,QUARTZ CREEK AREA
R071729,325303000007,177 10TH ST,IRWIN
R071731,369110202014,1085 STATE ST,PITKIN
R071732,369110202015,1025 STATE ST,PITKIN
R071733,325721402071,420 ZELIGMAN ST,CRESTED BUTTE SOUTH
R071735,291727203038,,MARBLE
R071736,291727203037,,MARBLE
R071737,325707411010,470 WHITE STALLION CIR,SKYLAND AREA
R071738,370135110012,860 N 12TH ST,GUNNISON
R071739,370135110013,820 N 12TH ST,GUNNISON
R071741,352500000144,,QUARTZ CREEK AREA
R071743,325722202069,281 ANDERSON DR,CRESTED BUTTE SOUTH
R071745,378702138010,500 S 11TH ST,GUNNISON
R071746,398500000069,COUNTY ROAD 867,ARROWHEAD AREA
R071747,398500000070,COUNTY ROAD 867,ARROWHEAD AREA
R071748,318325000018,FOREST SERVICE ROAD 913,KEBLER PASS
R071749,318325000019,2873 FOREST SERVICE ROAD 913,KEBLER PASS
R071751,342707413010,203 MAIN ST,TINCUP AREA
R071752,342707413011,107 MAIN ST,TINCUP AREA
R071753,325503103016,8 THIRD ST,CRESTED BUTTE
R071754,325502275005,907 ELK AVE,CRESTED BUTTE
R071755,370113017002,233 COUNTY ROAD 48,GUNNISON
R071756,370113017001,320 SPRING MEADOWS TRL,GUNNISON
R071757,370113017003,30 SPRING MEADOWS TRL,GUNNISON
R071758,370136380002,107 N TELLER ST,GUNNISON
R071759,370136380001,117 N TELLER ST,GUNNISON
R071761,378702175004,151 US HIGHWAY 50,GUNNISON
R071762,378702175003,1007 W TOMICHI AVE,GUNNISON
R071763,378702175002,1005 W TOMICHI AVE,GUNNISON
R071764,378702175001,1003 W TOMICHI AVE,GUNNISON
R071766,325512044001,340 WRIGHT RANCH RD,BRUSH CREEK
R071767,325512044003,160 WRIGHT RANCH RD,BRUSH CREEK
R071768,325512044002,200 WRIGHT RANCH RD,BRUSH CREEK
R071770,325503131019,210 GOTHIC AVE,CRESTED BUTTE
R071775,325503131021,208 GOTHIC AVE,CRESTED BUTTE
R071776,291727106047,SERPENTINE TRL,MARBLE
R071777,291727106046,209 SERPENTINE TRL,MARBLE
R071781,325503181019,513 BELLEVIEW AVE,CRESTED BUTTE
R071782,325503181018,BELLEVIEW AVE,CRESTED BUTTE
R071785,370136236001,"102 COUNTY ROAD 13, UNIT A",GUNNISON
R071786,370136236002,"102 COUNTY ROAD 13, UNIT B",GUNNISON
R071787,325727250001,"550 CASCADILLA ST, UNIT NORTH",CRESTED BUTTE SOUTH
R071788,325727250002,"550 CASCADILLA ST, UNIT SOUTH",CRESTED BUTTE SOUTH
